Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method,year
2022-02-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.01,387.71,30.23,4.64,eia.gov,False,,2022
2022-02-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.7,392.29,29.32,3.82,eia.gov,False,,2022
2022-02-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.87,406.55,26.16,1.66,eia.gov,False,,2022
2022-02-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.61,388.52,30.99,5.31,eia.gov,False,,2022
2022-02-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.67,379.06,32.69,7.09,eia.gov,False,,2022
2022-02-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.71,380.92,32.85,6.2,eia.gov,False,,2022
2022-02-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.08,381.57,32.57,5.82,eia.gov,False,,2022
2022-02-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.05,369.72,34.46,7.38,eia.gov,False,,2022
2022-02-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.83,371.06,34.82,8.0,eia.gov,False,,2022
2022-02-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.78,396.11,30.66,4.78,eia.gov,False,,2022
2022-02-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,278.81,362.32,34.61,6.62,eia.gov,False,,2022
2022-02-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.14,373.6,31.81,5.41,eia.gov,False,,2022
2022-02-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.18,381.19,29.34,4.57,eia.gov,False,,2022
2022-02-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.95,375.47,29.78,4.56,eia.gov,False,,2022
2022-02-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,257.35,340.36,35.62,7.63,eia.gov,False,,2022
2022-02-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,274.38,358.84,33.81,6.93,eia.gov,False,,2022
2022-02-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,276.07,362.48,31.9,6.06,eia.gov,False,,2022
2022-02-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,282.24,369.98,30.37,5.6,eia.gov,False,,2022
2022-02-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.72,380.26,30.35,6.05,eia.gov,False,,2022
2022-02-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.28,380.79,30.39,6.35,eia.gov,False,,2022
2022-02-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,276.52,360.94,33.71,11.08,eia.gov,False,,2022
2022-02-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.13,351.3,33.99,10.58,eia.gov,False,,2022
2022-02-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,272.03,359.75,30.17,4.9,eia.gov,False,,2022
2022-03-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,267.55,352.36,32.81,5.77,eia.gov,False,,2022
2022-03-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,253.56,335.32,35.99,7.68,eia.gov,False,,2022
2022-03-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,258.09,341.87,34.03,6.75,eia.gov,False,,2022
2022-03-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,258.67,342.15,34.37,7.51,eia.gov,False,,2022
2022-03-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,263.8,348.17,33.39,6.92,eia.gov,False,,2022
2022-03-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,264.32,349.02,33.07,7.19,eia.gov,False,,2022
2022-03-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,277.16,365.0,29.78,5.07,eia.gov,False,,2022
2022-03-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.57,377.43,28.7,5.03,eia.gov,False,,2022
2022-03-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,279.56,368.53,28.81,5.08,eia.gov,False,,2022
2022-03-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,283.67,373.0,28.33,4.04,eia.gov,False,,2022
2022-03-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.33,382.02,26.21,4.87,eia.gov,False,,2022
2022-03-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,285.35,376.64,27.48,10.12,eia.gov,False,,2022
2022-03-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,264.25,347.77,36.06,17.06,eia.gov,False,,2022
2022-03-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.68,382.45,28.97,7.17,eia.gov,False,,2022
2022-03-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.1,400.72,24.89,4.29,eia.gov,False,,2022
2022-03-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.41,401.02,24.07,5.17,eia.gov,False,,2022
2022-03-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.36,395.95,25.25,6.82,eia.gov,False,,2022
2022-03-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,305.37,400.33,23.88,6.16,eia.gov,False,,2022
2022-03-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,313.26,408.8,23.31,5.78,eia.gov,False,,2022
2022-03-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.03,408.99,24.1,6.27,eia.gov,False,,2022
2022-03-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.77,379.63,26.98,7.91,eia.gov,False,,2022
2022-03-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.25,376.48,26.47,7.24,eia.gov,False,,2022
2022-03-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,314.55,411.14,22.33,4.81,eia.gov,False,,2022
2022-03-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,325.17,423.79,20.41,3.39,eia.gov,False,,2022
2022-03-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.27,394.33,27.12,7.58,eia.gov,False,,2022
2022-03-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.97,377.5,31.63,9.55,eia.gov,False,,2022
2022-03-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,288.59,375.74,31.92,9.7,eia.gov,False,,2022
2022-03-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,296.68,386.58,29.23,8.65,eia.gov,False,,2022
2022-03-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.7,392.29,27.62,8.13,eia.gov,False,,2022
2022-03-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.04,400.29,25.96,7.2,eia.gov,False,,2022
2022-03-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.23,416.33,22.0,4.32,eia.gov,False,,2022
2022-04-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.3,418.87,21.45,4.3,eia.gov,False,,2022
2022-04-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.17,427.22,20.55,3.4,eia.gov,False,,2022
2022-04-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,318.31,412.6,24.31,4.99,eia.gov,False,,2022
2022-04-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,317.66,412.8,23.79,5.31,eia.gov,False,,2022
2022-04-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.71,419.28,22.34,5.54,eia.gov,False,,2022
2022-04-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.72,427.74,20.75,4.85,eia.gov,False,,2022
2022-04-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,332.53,431.08,19.91,3.72,eia.gov,False,,2022
2022-04-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.54,395.93,26.46,7.81,eia.gov,False,,2022
2022-04-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,277.7,364.65,31.95,9.37,eia.gov,False,,2022
2022-04-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,272.63,357.9,33.9,10.41,eia.gov,False,,2022
2022-04-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.66,389.83,29.71,8.89,eia.gov,False,,2022
2022-04-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.52,383.79,29.56,7.78,eia.gov,False,,2022
2022-04-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.65,405.48,25.86,5.97,eia.gov,False,,2022
2022-04-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.65,417.62,24.43,4.87,eia.gov,False,,2022
2022-04-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.32,410.97,26.56,4.95,eia.gov,False,,2022
2022-04-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.36,398.74,28.84,6.39,eia.gov,False,,2022
2022-04-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.88,403.49,27.64,5.88,eia.gov,False,,2022
2022-04-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.97,399.65,26.69,5.3,eia.gov,False,,2022
2022-04-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.82,388.3,29.96,7.62,eia.gov,False,,2022
2022-04-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.84,385.99,31.11,6.9,eia.gov,False,,2022
2022-04-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.52,395.0,30.63,6.39,eia.gov,False,,2022
2022-04-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.97,388.51,30.47,6.59,eia.gov,False,,2022
2022-04-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.86,386.06,30.78,6.79,eia.gov,False,,2022
2022-04-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.43,387.13,30.3,6.61,eia.gov,False,,2022
2022-04-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.72,391.84,28.99,6.7,eia.gov,False,,2022
2022-04-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,305.49,395.34,28.24,6.17,eia.gov,False,,2022
2022-04-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,302.59,392.26,28.49,5.93,eia.gov,False,,2022
2022-04-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.11,382.77,28.69,5.88,eia.gov,False,,2022
2022-04-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,289.08,378.55,28.93,5.24,eia.gov,False,,2022
2022-04-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.29,371.89,30.69,5.7,eia.gov,False,,2022
2022-05-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.92,376.1,30.07,5.71,eia.gov,False,,2022
2022-05-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.8,385.72,28.51,6.07,eia.gov,False,,2022
2022-05-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.03,391.36,27.09,5.03,eia.gov,False,,2022
2022-05-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.04,394.05,27.38,5.83,eia.gov,False,,2022
2022-05-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,304.01,395.5,26.98,6.22,eia.gov,False,,2022
2022-05-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.72,399.44,25.77,5.78,eia.gov,False,,2022
2022-05-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.08,393.76,25.73,4.53,eia.gov,False,,2022
2022-05-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.6,380.55,29.38,7.0,eia.gov,False,,2022
2022-05-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,278.62,366.79,30.63,11.24,eia.gov,False,,2022
2022-05-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,281.1,368.5,30.87,7.68,eia.gov,False,,2022
2022-05-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,278.0,363.89,32.32,7.74,eia.gov,False,,2022
2022-05-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,287.86,375.34,30.62,6.32,eia.gov,False,,2022
2022-05-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.98,384.25,28.94,5.6,eia.gov,False,,2022
2022-05-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.66,380.72,29.42,6.61,eia.gov,False,,2022
2022-05-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.22,384.28,28.31,5.96,eia.gov,False,,2022
2022-05-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.0,384.0,28.47,6.73,eia.gov,False,,2022
2022-05-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.3,389.36,27.37,6.14,eia.gov,False,,2022
2022-05-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,304.06,397.1,25.35,4.95,eia.gov,False,,2022
2022-05-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.53,396.97,25.16,5.47,eia.gov,False,,2022
2022-05-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.09,403.63,23.88,3.19,eia.gov,False,,2022
2022-05-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.61,394.31,25.77,4.43,eia.gov,False,,2022
2022-05-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.86,394.93,25.48,5.23,eia.gov,False,,2022
2022-05-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,305.16,398.68,25.01,5.39,eia.gov,False,,2022
2022-05-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.43,396.24,25.63,5.51,eia.gov,False,,2022
2022-05-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.4,396.15,25.66,5.42,eia.gov,False,,2022
2022-05-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.59,392.44,25.56,5.49,eia.gov,False,,2022
2022-05-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.14,392.38,25.19,4.99,eia.gov,False,,2022
2022-05-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.31,384.24,26.54,5.54,eia.gov,False,,2022
2022-05-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,286.63,375.81,29.41,7.65,eia.gov; Electricity Maps Estimation,False,,2022
2022-05-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,290.58,380.08,28.97,6.05,eia.gov,False,,2022
2022-05-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,292.97,384.17,27.36,5.23,eia.gov,False,,2022
2022-06-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.46,403.18,22.16,3.84,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2022
2022-06-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.86,383.57,26.91,4.25,eia.gov; Electricity Maps Estimation,True,ESTIMATED_TIME_SLICER_AVERAGE,2022
2022-06-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.51,385.55,26.9,2.48,eia.gov; Electricity Maps Estimation,False,,2022
2022-06-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,284.51,372.02,30.4,3.62,eia.gov,False,,2022
2022-06-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,291.5,381.82,28.04,5.54,eia.gov,False,,2022
2022-06-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,301.57,395.41,24.66,4.44,eia.gov,False,,2022
2022-06-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.81,390.81,25.52,5.0,eia.gov,False,,2022
2022-06-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,293.48,386.43,25.57,4.56,eia.gov,False,,2022
2022-06-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.63,393.91,25.1,4.01,eia.gov,False,,2022
2022-06-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,299.49,392.2,25.75,4.46,eia.gov,False,,2022
2022-06-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.84,387.41,26.88,4.49,eia.gov,False,,2022
2022-06-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,298.13,390.63,26.08,5.12,eia.gov,False,,2022
2022-06-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.5,401.22,23.97,5.08,eia.gov,False,,2022
2022-06-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,310.59,406.48,22.77,4.65,eia.gov,False,,2022
2022-06-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.98,404.03,23.66,5.32,eia.gov,False,,2022
2022-06-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.17,407.39,23.66,5.44,eia.gov,False,,2022
2022-06-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.84,403.02,23.6,5.36,eia.gov,False,,2022
2022-06-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.89,401.89,23.62,4.6,eia.gov,False,,2022
2022-06-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,300.64,394.1,25.17,4.75,eia.gov,False,,2022
2022-06-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,303.81,397.93,24.43,4.69,eia.gov,False,,2022
2022-06-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,294.9,387.27,26.32,6.01,eia.gov,False,,2022
2022-06-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,295.85,388.21,26.32,5.83,eia.gov,False,,2022
2022-06-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,297.34,389.99,26.01,6.14,eia.gov,False,,2022
2022-06-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,307.03,402.52,23.14,4.42,eia.gov,False,,2022
2022-06-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,305.13,399.36,24.49,4.74,eia.gov,False,,2022
2022-06-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.94,402.93,24.76,4.44,eia.gov,False,,2022
2022-06-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.01,402.22,24.61,5.1,eia.gov,False,,2022
2022-06-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,306.77,401.29,24.34,5.16,eia.gov,False,,2022
2022-06-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.94,404.15,23.65,4.18,eia.gov,False,,2022
2022-06-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.84,407.34,23.35,4.21,eia.gov,False,,2022
2022-07-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.03,406.42,23.46,4.08,eia.gov,False,,2022
2022-07-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.98,404.02,23.81,4.06,eia.gov,False,,2022
2022-07-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.03,402.93,23.93,4.13,eia.gov,False,,2022
2022-07-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,305.45,399.72,24.58,5.1,eia.gov,False,,2022
2022-07-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.07,407.04,22.98,4.73,eia.gov,False,,2022
2022-07-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,313.93,410.27,22.55,4.13,eia.gov,False,,2022
2022-07-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,310.76,406.32,23.32,4.55,eia.gov,False,,2022
2022-07-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.42,407.02,23.23,4.52,eia.gov,False,,2022
2022-07-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,310.67,405.99,23.5,4.74,eia.gov,False,,2022
2022-07-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,309.88,404.86,23.82,4.66,eia.gov,False,,2022
2022-07-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.28,407.79,23.21,4.43,eia.gov,False,,2022
2022-07-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,311.08,406.34,23.55,5.08,eia.gov,False,,2022
2022-07-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.88,418.75,21.96,4.49,eia.gov,False,,2022
2022-07-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.86,420.05,22.61,4.57,eia.gov,False,,2022
2022-07-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,315.07,409.52,24.36,5.44,eia.gov,False,,2022
2022-07-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,308.11,402.84,23.69,3.87,eia.gov,False,,2022
2022-07-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,312.78,406.13,25.27,4.78,eia.gov,False,,2022
2022-07-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.99,417.01,22.86,4.64,eia.gov,False,,2022
2022-07-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.3,418.05,22.16,4.41,eia.gov,False,,2022
2022-07-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.83,418.45,22.38,4.91,eia.gov,False,,2022
2022-07-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.51,418.22,22.24,4.81,eia.gov,False,,2022
2022-07-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.35,423.19,21.97,4.32,eia.gov,False,,2022
2022-07-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.08,418.65,23.2,4.64,eia.gov,False,,2022
2022-07-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.16,416.35,23.62,5.2,eia.gov,False,,2022
2022-07-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.61,418.39,23.01,5.08,eia.gov,False,,2022
2022-07-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.9,418.14,23.44,4.36,eia.gov,False,,2022
2022-07-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.28,415.77,24.25,5.48,eia.gov,False,,2022
2022-07-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.17,418.81,23.2,5.6,eia.gov,False,,2022
2022-07-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.69,422.85,22.68,5.54,eia.gov,False,,2022
2022-07-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.79,419.35,23.36,5.8,eia.gov,False,,2022
2022-07-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.78,419.33,23.37,5.85,eia.gov,False,,2022
2022-08-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,332.32,429.72,21.5,4.81,eia.gov,False,,2022
2022-08-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,331.5,428.72,21.67,4.64,eia.gov,False,,2022
2022-08-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.67,417.82,23.68,5.48,eia.gov,False,,2022
2022-08-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.75,418.4,23.23,5.46,eia.gov,False,,2022
2022-08-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.59,419.7,22.78,5.25,eia.gov,False,,2022
2022-08-06 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.95,417.59,23.25,5.29,eia.gov,False,,2022
2022-08-07 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.53,417.92,23.42,5.1,eia.gov,False,,2022
2022-08-08 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,327.31,423.87,22.33,4.39,eia.gov,False,,2022
2022-08-09 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,327.8,424.77,22.06,4.07,eia.gov,False,,2022
2022-08-10 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.39,419.81,22.5,4.94,eia.gov,False,,2022
2022-08-11 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,325.17,422.67,21.31,3.81,eia.gov,False,,2022
2022-08-12 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.66,418.34,22.2,4.22,eia.gov,False,,2022
2022-08-13 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.84,420.2,23.32,4.24,eia.gov,False,,2022
2022-08-14 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,319.91,413.11,25.43,5.4,eia.gov,False,,2022
2022-08-15 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,320.09,413.82,24.95,5.57,eia.gov,False,,2022
2022-08-16 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.12,417.29,23.63,5.13,eia.gov,False,,2022
2022-08-17 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.5,419.35,22.97,4.99,eia.gov,False,,2022
2022-08-18 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,327.98,425.25,21.5,3.87,eia.gov,False,,2022
2022-08-19 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.84,420.92,22.76,4.97,eia.gov,False,,2022
2022-08-20 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,322.19,418.57,22.53,5.06,eia.gov,False,,2022
2022-08-21 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.53,423.67,21.74,4.49,eia.gov,False,,2022
2022-08-22 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,328.13,425.4,21.57,4.35,eia.gov,False,,2022
2022-08-23 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.05,425.96,21.85,4.35,eia.gov,False,,2022
2022-08-24 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.13,426.49,21.44,3.99,eia.gov,False,,2022
2022-08-25 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,329.26,426.68,21.31,3.73,eia.gov,False,,2022
2022-08-26 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.14,423.07,21.93,4.14,eia.gov,False,,2022
2022-08-27 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.05,422.35,22.52,4.16,eia.gov,False,,2022
2022-08-28 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,323.5,419.12,23.11,3.96,eia.gov,False,,2022
2022-08-29 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.29,416.23,23.82,4.6,eia.gov,False,,2022
2022-08-30 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,326.29,422.79,22.28,4.38,eia.gov,False,,2022
2022-08-31 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.96,418.15,22.57,4.63,eia.gov,False,,2022
2022-09-01 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,321.86,417.85,22.68,4.31,eia.gov,False,,2022
2022-09-02 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,324.98,422.33,21.62,4.63,eia.gov,False,,2022
2022-09-03 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,334.64,434.94,18.89,4.77,eia.gov,False,,2022
2022-09-04 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,331.06,431.19,19.17,5.27,eia.gov,False,,2022
2022-09-05 00:00:00,USA,Florida Power and Light Company,US-FLA-FPL,333.06,433.64,18.68,5.04,eia.gov,False,,2022
